2.439143371582031250e+02,2.636275100708007812e+01
2.440149383544921875e+02,2.638624382019042969e+01
2.439672088623046875e+02,2.629467010498046875e+01
2.438406982421875000e+02,2.626347541809082031e+01
2.439171447753906250e+02,2.614657402038574219e+01
2.439400482177734375e+02,2.608027839660644531e+01
2.440608825683593750e+02,2.609148597717285156e+01
2.439806671142578125e+02,2.608615875244140625e+01
2.441185150146484375e+02,2.614165115356445312e+01
2.441417694091796875e+02,2.612912940979003906e+01
2.441814270019531250e+02,2.612524604797363281e+01
2.441284637451171875e+02,2.612244796752929688e+01
2.442799377441406250e+02,2.611154174804687500e+01
2.442803192138671875e+02,2.614686203002929688e+01
2.443704071044921875e+02,2.616389846801757812e+01
2.443114166259765625e+02,2.620548057556152344e+01
2.443029479980468750e+02,2.619814682006835938e+01
2.442891540527343750e+02,2.614293289184570312e+01
2.441168518066406250e+02,2.612725067138671875e+01
2.439801330566406250e+02,2.600987815856933594e+01
2.440148162841796875e+02,2.581061744689941406e+01
2.443705444335937500e+02,2.552350616455078125e+01
2.445500030517578125e+02,2.557319641113281250e+01
2.447328033447265625e+02,2.569187164306640625e+01
2.447941436767578125e+02,2.575300407409667969e+01
2.445593109130859375e+02,2.595687675476074219e+01
2.448977661132812500e+02,2.594804954528808594e+01
2.448245086669921875e+02,2.616543006896972656e+01
2.446334838867187500e+02,2.613685035705566406e+01
2.447548675537109375e+02,2.596436500549316406e+01
2.443766632080078125e+02,2.611572265625000000e+01
2.445997314453125000e+02,2.611391448974609375e+01
2.445735015869140625e+02,2.625664329528808594e+01
2.443421325683593750e+02,2.614471435546875000e+01
2.445434570312500000e+02,2.604810523986816406e+01
2.445490875244140625e+02,2.638406753540039062e+01
2.446557617187500000e+02,2.625480842590332031e+01
2.442581024169921875e+02,2.626717567443847656e+01
2.443670654296875000e+02,2.627600288391113281e+01
2.445713958740234375e+02,2.626700592041015625e+01
2.446784515380859375e+02,2.637981986999511719e+01
2.445401153564453125e+02,2.630537223815917969e+01
2.447052917480468750e+02,2.628257369995117188e+01
2.444592742919921875e+02,2.619585609436035156e+01
2.446141052246093750e+02,2.623328018188476562e+01
2.443323516845703125e+02,2.643178176879882812e+01
2.441954650878906250e+02,2.614311790466308594e+01
2.444448547363281250e+02,2.591930007934570312e+01
2.443500518798828125e+02,2.617709350585937500e+01
2.440671844482421875e+02,2.621413612365722656e+01
2.446875305175781250e+02,2.626371383666992188e+01
2.443173370361328125e+02,2.605529212951660156e+01
2.442166442871093750e+02,2.617948532104492188e+01
2.441658172607421875e+02,2.626994705200195312e+01
2.442115173339843750e+02,2.610029792785644531e+01
2.443265533447265625e+02,2.613662910461425781e+01
2.446240234375000000e+02,2.654416847229003906e+01
2.445888671875000000e+02,2.682116508483886719e+01
2.444186553955078125e+02,2.664810943603515625e+01
2.443642578125000000e+02,2.635223579406738281e+01
2.446491699218750000e+02,2.703344535827636719e+01
2.442061614990234375e+02,2.650403022766113281e+01
2.441493072509765625e+02,2.649117279052734375e+01
2.440027465820312500e+02,2.629124641418457031e+01
2.440562896728515625e+02,2.643138122558593750e+01
2.439689331054687500e+02,2.618143844604492188e+01
2.438033905029296875e+02,2.611223411560058594e+01
2.437634429931640625e+02,2.595245361328125000e+01
2.437840728759765625e+02,2.615254974365234375e+01
2.438354797363281250e+02,2.592154693603515625e+01
2.439511718750000000e+02,2.611079406738281250e+01
2.439537811279296875e+02,2.598740386962890625e+01
2.439055480957031250e+02,2.602139663696289062e+01
2.437477416992187500e+02,2.572971916198730469e+01
2.439505767822265625e+02,2.598066902160644531e+01
2.437003631591796875e+02,2.578812980651855469e+01
2.439350128173828125e+02,2.599430084228515625e+01
2.439768829345703125e+02,2.609536361694335938e+01
2.438112792968750000e+02,2.619499015808105469e+01
2.439292449951171875e+02,2.595085525512695312e+01
2.441831512451171875e+02,2.611585426330566406e+01
2.438052062988281250e+02,2.597863006591796875e+01
2.439180755615234375e+02,2.611080551147460938e+01
2.438782348632812500e+02,2.610270881652832031e+01
2.437542419433593750e+02,2.600206565856933594e+01
2.437202758789062500e+02,2.607165908813476562e+01
2.440005340576171875e+02,2.601789855957031250e+01
2.439152221679687500e+02,2.589771461486816406e+01
2.437970275878906250e+02,2.574403762817382812e+01
2.438775024414062500e+02,2.574089622497558594e+01
2.437731781005859375e+02,2.606899833679199219e+01
2.437791900634765625e+02,2.601828384399414062e+01
2.438107452392578125e+02,2.592076683044433594e+01
2.438994445800781250e+02,2.588246726989746094e+01
2.437606964111328125e+02,2.594673919677734375e+01
2.437125549316406250e+02,2.611063194274902344e+01
2.437657928466796875e+02,2.619329261779785156e+01
2.438961029052734375e+02,2.592631912231445312e+01
2.437246246337890625e+02,2.598012161254882812e+01
2.437581329345703125e+02,2.612865638732910156e+01
2.440534667968750000e+02,2.609724235534667969e+01
2.437409210205078125e+02,2.586031723022460938e+01
2.438349609375000000e+02,2.606829452514648438e+01
2.438292236328125000e+02,2.580985832214355469e+01
2.437114410400390625e+02,2.607881927490234375e+01
2.437992401123046875e+02,2.611593437194824219e+01
2.440516815185546875e+02,2.605876350402832031e+01
2.438702545166015625e+02,2.596973800659179688e+01
2.437215423583984375e+02,2.590993881225585938e+01
2.437962951660156250e+02,2.587379837036132812e+01
2.437979583740234375e+02,2.624535751342773438e+01
2.438579559326171875e+02,2.604957199096679688e+01
2.437944793701171875e+02,2.611684036254882812e+01
2.439579162597656250e+02,2.616436386108398438e+01
2.437950897216796875e+02,2.586576652526855469e+01
2.436701965332031250e+02,2.592833709716796875e+01
2.438392486572265625e+02,2.584593772888183594e+01
2.446478118896484375e+02,2.581323242187500000e+01
0.000000000000000000e+00,0.000000000000000000e+00
2.463601074218750000e+02,2.702044868469238281e+01
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
2.417173767089843750e+02,2.811307907104492188e+01
2.437204132080078125e+02,2.740044784545898438e+01
0.000000000000000000e+00,0.000000000000000000e+00
2.434881286621093750e+02,2.832975196838378906e+01
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
2.435807342529296875e+02,2.456916999816894531e+01
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
2.425819854736328125e+02,2.909053039550781250e+01
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
2.416096343994140625e+02,2.757337379455566406e+01
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
2.411972198486328125e+02,2.506195831298828125e+01
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
2.429358673095703125e+02,2.902191543579101562e+01
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
2.447073059082031250e+02,2.561391639709472656e+01
2.412163085937500000e+02,2.875926589965820312e+01
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
2.441738281250000000e+02,2.962911415100097656e+01
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
2.435000610351562500e+02,2.855740928649902344e+01
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
